первый I-COMPONENT
ступень I-COMPONENT
, O
снабдить O
газораспределительный B-COMPONENT
решетка I-COMPONENT
, O
система B-COMPONENT
подача I-COMPONENT
первичный B-ATTRIBUTE
и O
вторичный B-ATTRIBUTE
воздух B-COMPONENT
, O
подключить O
на O
выход O
последовательно O
к O
уловитель B-COMPONENT
крупнофракционный B-ATTRIBUTE
унос I-ATTRIBUTE
и O
летучий B-ATTRIBUTE
зола I-ATTRIBUTE
, O
в O
уловитель B-COMPONENT
установить O
топка B-COMPONENT
кипеть I-COMPONENT
слой I-COMPONENT
второй I-COMPONENT
ступень I-COMPONENT
для O
крупнофракционный B-ATTRIBUTE
унос I-ATTRIBUTE
и O
третий B-COMPONENT
ступень I-COMPONENT
для O
летучий B-ATTRIBUTE
зола I-ATTRIBUTE
, O
снабдить O
газораспределительный B-COMPONENT
решетка I-COMPONENT
и O
система B-COMPONENT
подача I-COMPONENT
первичный B-ATTRIBUTE
и O
вторичный B-ATTRIBUTE
воздух B-COMPONENT
и O
отвод B-COMPONENT
зола I-COMPONENT
. O
наличие O
три O
разделить O
функционально O
топка O
кипеть O
слой O
позволять O
в O
больший O
степень O
организовать O
сжигание O
в O
каждый O
ступень O
при O
оптимальный O
параметр O
, O
расширять O
эксплуатационный O
возможность O
оборудование O
. O
технический O
результат O
- O
создание O
условие O
для O
более O
полный O
дожигание O
летучий O
фракция O
золо O
- O
коксовый O
частица O
в O
кипеть O
слой O
, O
что O
вести O
к O
возрастание O
зольность O
золо O
- O
шлаковый O
отход O
, O
а O
значить O
, O
к O
повышение O
к O
. O
п O
. O
далее O
. O
устройство O
, O
экономичность O
и O
надежность O
работа O
при O
сжигание O
высокозольный O
топливо O
. O
1 O
ил O
. O

изобретение O
относиться O
к O
элемент B-SYSTEM
скольжение I-SYSTEM
, O
который O
скользить O
относительно O
друг O
друг O
и O
мочь O
быть O
использовать O
в O
поршневой B-COMPONENT
насос I-COMPONENT
и O
двигатель B-COMPONENT
, O
выполнить O
с O
использование O
этот O
элемент O
. O
скользящий B-COMPONENT
часть I-COMPONENT
один B-ATTRIBUTE
элемент B-COMPONENT
скольжение I-COMPONENT
выполнить O
из O
аморфный B-COMPONENT
гидрогенизированный I-COMPONENT
углерод I-COMPONENT
, O
легировать B-ATTRIBUTE
хром I-ATTRIBUTE
, O
а O
скользящий B-COMPONENT
часть I-COMPONENT
другой B-ATTRIBUTE
элемент B-COMPONENT
скольжение I-COMPONENT
выполнить O
из O
медный B-COMPONENT
сплав I-COMPONENT
или O
алюминиевый B-COMPONENT
сплав I-COMPONENT
. O
в O
поршневой B-COMPONENT
насос I-COMPONENT
или O
двигатель B-COMPONENT
один O
из O
элемент B-COMPONENT
скольжение I-COMPONENT
применить O
в O
качество O
пластина B-COMPONENT
клапан I-COMPONENT
, O
закрепить B-COMPONENT
внутри I-COMPONENT
корпус I-COMPONENT
, O
а O
другой O
элемент B-COMPONENT
скольжение I-COMPONENT
применить O
в O
качество O
цилиндровый B-COMPONENT
блок I-COMPONENT
, O
поместить O
в O
корпус B-COMPONENT
такой O
образ O
, O
чтобы O
обеспечивать O
скольжение O
относительно O
пластина B-COMPONENT
клапан I-COMPONENT
. O
предотвращается O
отслаивание O
аморфный O
углеродный O
пленка O
с O
улучшение O
скольжение O
между O
они O
. O
2 O
н O
. O
и O
2 O
з O
. O
п O
. O
ф O
- O
лы O
, O
2 O
табл O
. O
5 O
ил O
. O

изобретение O
относиться O
к O
оборудование O
для O
производство O
сжидить O
газ O
. O
в O
установка B-SYSTEM
для I-SYSTEM
сжижение I-SYSTEM
газ I-SYSTEM
участок B-COMPONENT
( I-COMPONENT
100 I-COMPONENT
) I-COMPONENT
стеллаж I-COMPONENT
для I-COMPONENT
труба I-COMPONENT
, O
на O
который O
расположить O
теплообменный B-COMPONENT
система I-COMPONENT
( I-COMPONENT
101 I-COMPONENT
) I-COMPONENT
с I-COMPONENT
воздушный I-COMPONENT
охлаждение I-COMPONENT
, O
иметь O
прямоугольный B-ATTRIBUTE
форма I-ATTRIBUTE
на O
вид O
сверху O
. O
первый B-COMPONENT
компрессор I-COMPONENT
( O
4 O
) O
, O
теплообменный B-COMPONENT
участок I-COMPONENT
( I-COMPONENT
3 I-COMPONENT
) I-COMPONENT
предварительный I-COMPONENT
охлаждение I-COMPONENT
, O
вспомогательный B-COMPONENT
теплообменный I-COMPONENT
участок I-COMPONENT
( O
8 O
) O
и O
четвертый B-COMPONENT
компрессор I-COMPONENT
( O
9 O
) O
расположить O
в B-ATTRIBUTE
указать I-ATTRIBUTE
порядок I-ATTRIBUTE
вдоль I-ATTRIBUTE
один I-ATTRIBUTE
длинный I-ATTRIBUTE
сторона I-ATTRIBUTE
участок B-COMPONENT
( I-COMPONENT
100 I-COMPONENT
) I-COMPONENT
стеллаж I-COMPONENT
для I-COMPONENT
труба I-COMPONENT
. O
второй B-COMPONENT
компрессор I-COMPONENT
( O
6 O
) O
, O
основной B-COMPONENT
теплообменный I-COMPONENT
участок I-COMPONENT
( O
5 O
) O
и O
третий B-COMPONENT
компрессор I-COMPONENT
( O
7 O
) O
расположить O
в B-ATTRIBUTE
указать I-ATTRIBUTE
порядок I-ATTRIBUTE
вдоль I-ATTRIBUTE
другой I-ATTRIBUTE
длинный I-ATTRIBUTE
сторона I-ATTRIBUTE
участок B-COMPONENT
( I-COMPONENT
100 I-COMPONENT
) I-COMPONENT
стеллаж I-COMPONENT
для I-COMPONENT
труба I-COMPONENT
. O
труба B-COMPONENT
, I-COMPONENT
по I-COMPONENT
который I-COMPONENT
переноситься I-COMPONENT
сырой I-COMPONENT
газ I-COMPONENT
, O
охладить O
на O
теплообменный B-COMPONENT
участок I-COMPONENT
( I-COMPONENT
4 I-COMPONENT
) I-COMPONENT
предварительный I-COMPONENT
охлаждение I-COMPONENT
, O
соединить O
с O
основный B-COMPONENT
теплообменный I-COMPONENT
участок I-COMPONENT
( O
5 O
) O
через O
участок B-COMPONENT
( I-COMPONENT
100 I-COMPONENT
) I-COMPONENT
стеллаж I-COMPONENT
для I-COMPONENT
труба I-COMPONENT
. O
труба B-COMPONENT
, I-COMPONENT
по I-COMPONENT
который I-COMPONENT
переноситься I-COMPONENT
основной I-COMPONENT
хладагент I-COMPONENT
, O
сжать O
в O
второй B-COMPONENT
и I-COMPONENT
третий I-COMPONENT
компрессор I-COMPONENT
( O
6 O
, O
7 O
) O
, O
соединить O
с O
вспомогательный B-COMPONENT
теплообменный I-COMPONENT
участок I-COMPONENT
( O
8 O
) O
через O
участок B-COMPONENT
( I-COMPONENT
100 I-COMPONENT
) I-COMPONENT
стеллаж I-COMPONENT
для I-COMPONENT
труба I-COMPONENT
. O
технический O
результат O
являться O
упрощение O
расположение O
система O
труба O
и O
минимизация O
пространство O
для O
размещение O
установка O
для O
сжижение O
газ O
. O
6 O
з O
. O
п O
. O
ф O
- O
лы O
, O
4 O
ил O
. O

полезный O
модель O
относиться O
к O
отопление O
, O
а O
именно O
к O
элемент O
бытовой O
печь O
, O
в O
частность O
к O
горелка O
, O
в O
который O
жидкий O
топливо O
испаряться O
в O
пространство O
сгорание O
. O
технический O
результат O
заявлять O
полезный O
модель O
являться O
расширение O
функциональный O
возможность O
полевой O
печь O
и O
бытовой O
отопительный O
печь O
, O
в O
тот O
число O
за O
счет O
повышение O
безопасность O
эксплуатация O
, O
в O
тот O
число O
в O
брезентовый O
палатка O
и O
бревенчатый O
настил O
, O
универсальность O
в O
выбор O
топливо O
и O
кпд O
горелка O
. O
горелка B-SYSTEM
1 O
содержать O
чаша B-COMPONENT
испаритель I-COMPONENT
3 O
, O
снабдить O
регулировочный B-COMPONENT
отверстие I-COMPONENT
, O
воздуховодный B-COMPONENT
труба I-COMPONENT
2 O
и O
воздухозаборный B-COMPONENT
отверстие I-COMPONENT
, O
причем O
один B-ATTRIBUTE
конец I-ATTRIBUTE
воздуховодный B-COMPONENT
труба I-COMPONENT
2 O
соединить O
с O
воздухозаборный B-COMPONENT
отверстие I-COMPONENT
, O
а O
второй B-ATTRIBUTE
конец I-ATTRIBUTE
воздуховодный B-COMPONENT
труба I-COMPONENT
2 O
вывести O
в O
зона O
горение O
. O
4 O
з O
. O
п O
. O
ф O
- O
лы O
, O
8 O
ил O
. O

колено B-SYSTEM
содержать O
входной B-COMPONENT
раструб I-COMPONENT
, O
выходной B-COMPONENT
раструб I-COMPONENT
и O
отверстие B-COMPONENT
. O
отверстие B-COMPONENT
закрыть O
заглушка B-COMPONENT
. O
в O
отверстие B-COMPONENT
вставить O
гибкий B-COMPONENT
ударопрочный I-COMPONENT
элемент I-COMPONENT
. O
гибкий B-COMPONENT
ударопрочный I-COMPONENT
элемент I-COMPONENT
упираться O
в O
ограничитель B-COMPONENT
и O
образовать O
внутренний B-COMPONENT
дополнительный I-COMPONENT
поверхность I-COMPONENT
колено B-COMPONENT
. O
ограничитель B-COMPONENT
выступать O
из O
входной B-COMPONENT
раструб I-COMPONENT
и O
/ O
или O
выходной B-COMPONENT
раструб I-COMPONENT
в O
сторона O
отверстие B-COMPONENT
. O
ударопрочный B-COMPONENT
элемент I-COMPONENT
иметь O
кривизна B-ATTRIBUTE
в I-ATTRIBUTE
радиальный I-ATTRIBUTE
направление I-ATTRIBUTE
и O
кривизна B-ATTRIBUTE
в I-ATTRIBUTE
продольный I-ATTRIBUTE
направление I-ATTRIBUTE
, O
внутренний B-COMPONENT
поверхность I-COMPONENT
ударопрочный B-COMPONENT
элемент I-COMPONENT
совмещаться O
с O
внутренний B-COMPONENT
поверхность I-COMPONENT
входной B-COMPONENT
раструб I-COMPONENT
и O
/ O
или O
выходной B-COMPONENT
раструб I-COMPONENT
соответственно O
. O
такой O
конструкция O
позволить O
повысить O
эффективность O
работа O
колено O
. O

изобретение B-SYSTEM
касаться O
клапан B-COMPONENT
( O
1 O
) O
регулирование O
расход O
для O
жидкостный O
установка O
отопление O
или O
охлаждение O
, O
состоять O
из O
корпус B-COMPONENT
( O
2 O
) O
, O
иметь O
впуск B-COMPONENT
( O
3 O
) O
, O
выпуск B-COMPONENT
( O
4 O
) O
и O
расположить O
между O
они O
соединительный B-COMPONENT
патрубок I-COMPONENT
( O
13 O
) O
, O
в O
который O
вставить O
устройство B-COMPONENT
( I-COMPONENT
14 I-COMPONENT
) I-COMPONENT
регулирование I-COMPONENT
давление I-COMPONENT
, O
поддерживать O
постоянный O
разность O
давление O
между O
область O
давление O
перед O
и O
после O
расположить O
в O
соединительный B-COMPONENT
патрубок I-COMPONENT
узел B-COMPONENT
( O
8 O
) O
регулирование O
расход O
, O
а O
также O
шпиндель B-COMPONENT
( O
7 O
) O
, O
иметь O
выдающийся O
из O
корпус B-COMPONENT
( O
2 O
) O
элемент O
управление O
и O
находиться O
в O
корпус B-COMPONENT
( O
2 O
) O
первый B-COMPONENT
дроссельный I-COMPONENT
элемент I-COMPONENT
( O
9 O
) O
, O
который O
воздействовать O
на O
узел O
регулирование O
расход O
или O
на O
его O
часть O
. O
этот O
узел B-COMPONENT
( O
8 O
) O
регулирование O
расход O
состоять O
из O
первый B-COMPONENT
дроссельный I-COMPONENT
устройство I-COMPONENT
, O
который O
образовать O
из O
закрепить O
на O
шпиндель B-COMPONENT
( O
7 O
) O
первый B-COMPONENT
дроссельный I-COMPONENT
элемент I-COMPONENT
( O
9 O
) O
и O
седло B-COMPONENT
( O
10 O
) O
, O
и O
второй B-COMPONENT
дроссельный I-COMPONENT
устройство I-COMPONENT
, O
который O
образовать O
из O
установить O
на O
шпиндель B-COMPONENT
( O
7 O
) O
с O
возможность O
продольный O
перестановка O
по O
он O
второй B-COMPONENT
дроссельный I-COMPONENT
элемент I-COMPONENT
( O
11 O
) O
и O
седло B-COMPONENT
. O
второй B-COMPONENT
дроссельный I-COMPONENT
элемент I-COMPONENT
( O
11 O
) O
выполнить O
с O
возможность O
движение O
в B-ATTRIBUTE
направление I-ATTRIBUTE
первый I-ATTRIBUTE
дроссельный I-ATTRIBUTE
элемент I-ATTRIBUTE
( O
9 O
) O
. O
в O
результат O
клапан O
иметь O
более O
простой O
конструкция O
и O
занимать O
малый O
пространство O
. O
3 O
н O
. O
и O
26 O
з O
. O
п O
. O
ф O
- O
лы O
, O
11 O
ил O
. O

кольцевой B-SYSTEM
маслосборная I-SYSTEM
крышка I-SYSTEM
агрегат I-SYSTEM
газотурбинный I-SYSTEM
двигатель I-SYSTEM
, O
выполнить O
с O
возможность O
расположение B-ATTRIBUTE
вокруг I-ATTRIBUTE
агрегат I-ATTRIBUTE
и O
с O
возможность O
вращение B-ATTRIBUTE
вокруг I-ATTRIBUTE
ось I-ATTRIBUTE
, O
содержать O
сквозной B-COMPONENT
отверстие I-COMPONENT
для O
радиальный B-ATTRIBUTE
прохождение I-ATTRIBUTE
масло I-ATTRIBUTE
за O
счет O
центробежный O
эффект O
, O
а O
также O
средство B-COMPONENT
отклонение I-COMPONENT
масло I-COMPONENT
. O
средство B-COMPONENT
отклонение I-COMPONENT
масло I-COMPONENT
расположить O
на O
выход O
отверстие B-COMPONENT
и O
выполнить O
с O
возможность O
придание B-ATTRIBUTE
масло I-ATTRIBUTE
выходной I-ATTRIBUTE
скорость I-ATTRIBUTE
, O
ориентировать O
в O
направление O
, O
по O
существо O
поперечном B-ATTRIBUTE
к I-ATTRIBUTE
ось I-ATTRIBUTE
и O
по O
существо O
тангенциальный O
, O
перпендикулярный O
к O
радиальный O
направление O
, O
на O
уровень O
упомянуть O
выход O
. O
другой O
изобретение O
группа O
относиться O
к O
узел O
, O
содержать O
агрегат B-COMPONENT
газотурбинный I-COMPONENT
двигатель I-COMPONENT
и O
указать O
высоко O
крышка B-COMPONENT
, O
и O
к O
газотурбинный B-COMPONENT
двигатель I-COMPONENT
, O
содержать O
указать O
выше O
крышка B-COMPONENT
и O
/ O
или O
упомянуть B-COMPONENT
узел I-COMPONENT
. O
группа O
изобретение O
позволять O
ограничить O
разбрызгивание O
масло O
. O

[ O
20 O
] O
сущность O
изобретение O
: O
устройство B-SYSTEM
состоять O
из O
корпус B-COMPONENT
с O
отверстие B-COMPONENT
для O
установка O
в O
он O
вал B-COMPONENT
, O
с O
образование O
кольцевой B-COMPONENT
щель I-COMPONENT
и O
круговой B-COMPONENT
канавка I-COMPONENT
, O
выполнить O
на O
внутренний B-ATTRIBUTE
поверхность I-ATTRIBUTE
корпус B-COMPONENT
и O
иметь O
откачный B-COMPONENT
отверстие I-COMPONENT
, O
ширина O
кольцевой O
щель O
и O
половина O
ширина O
круговой O
канавка O
с O
сторона O
загрязнить O
область O
равный O
или O
превышать O
величина O
инерционный O
пробег O
аэрозольный O
частица O
, O
способный O
преодолеть O
кольцевой O
щель O
, O
а O
круговой B-COMPONENT
канавка I-COMPONENT
расположить B-ATTRIBUTE
эксцентричный I-ATTRIBUTE
отверстию I-ATTRIBUTE
корпус I-ATTRIBUTE
. O
1 O
з O
. O
п O
. O
ф O
- O
лы O
, O
3 O
ил O
. O
изобретение O
относиться O
к O
область O
двигателестроение O
и O
представлять O
себя O
гибридный O
установка O
с O
утилизация O
тепло O
двигатель O
внутренний O
сгорание O
. O
технический O
результат O
являться O
повышение O
эффективность O
за O
счет O
использование O
тепловой O
энергия O
система O
охлаждение O
и O
выпускной O
газ O
с O
преобразование O
этот O
энергия O
в O
дополнительный O
механический O
энергия O
привод O
. O
сущность O
изобретение O
заключаться O
в O
тот O
, O
что O
установка B-SYSTEM
содержать O
двигатель B-COMPONENT
внутренний I-COMPONENT
сгорание I-COMPONENT
с O
выпускной B-COMPONENT
тракт I-COMPONENT
, O
иметь O
контур B-COMPONENT
циркуляция I-COMPONENT
охлаждать I-COMPONENT
жидкость I-COMPONENT
, O
в O
который O
включить O
рубашка B-COMPONENT
охлаждение I-COMPONENT
с O
жидкостный B-COMPONENT
насос I-COMPONENT
4 O
, O
и O
контур B-COMPONENT
циркуляция I-COMPONENT
низкокипящий I-COMPONENT
рабочий I-COMPONENT
жидкость I-COMPONENT
с O
напорный B-COMPONENT
и O
сливной B-COMPONENT
магистраль B-COMPONENT
5 O
и O
6 O
. O
в O
состав O
последний O
входить O
емкость B-COMPONENT
с O
рабочий O
жидкость O
, O
теплообменный B-COMPONENT
устройство I-COMPONENT
, O
где O
предусмотреть O
нагрев O
низкокипящий O
рабочий O
жидкость O
тепло O
охлаждать O
жидкость O
и O
выпускной O
газ O
, O
а O
также O
преобразователь B-COMPONENT
энергия I-COMPONENT
давление I-COMPONENT
пар I-COMPONENT
низкокипящий O
рабочий O
жидкость O
и O
система B-COMPONENT
клапан I-COMPONENT
9 O
- O
12 O
. O
двигатель B-COMPONENT
снабдить O
охладитель B-COMPONENT
- I-COMPONENT
радиатор I-COMPONENT
13 O
и O
расширительный B-COMPONENT
емкость I-COMPONENT
14 O
, O
установить O
в O
контур B-COMPONENT
циркуляция I-COMPONENT
низкокипящий I-COMPONENT
рабочий I-COMPONENT
жидкость I-COMPONENT
, O
преобразователь B-COMPONENT
энергия I-COMPONENT
выполнить O
в O
вид O
роторный B-COMPONENT
- I-COMPONENT
паровой I-COMPONENT
мотор I-COMPONENT
, O
а O
теплообменный B-COMPONENT
устройство I-COMPONENT
- O
в O
вид O
два B-ATTRIBUTE
нагреватель B-COMPONENT
15 O
и O
16 O
, O
установить O
в O
напорный B-COMPONENT
магистраль I-COMPONENT
5 O
. O
нагреватель B-COMPONENT
15 O
связать O
с O
контур B-COMPONENT
циркуляция I-COMPONENT
охлаждать I-COMPONENT
жидкость I-COMPONENT
и O
соединить O
через O
обратный B-COMPONENT
клапан I-COMPONENT
9 O
с O
жидкостный B-COMPONENT
полость I-COMPONENT
емкость I-COMPONENT
и O
другой B-COMPONENT
нагреватель I-COMPONENT
16 O
, O
который O
связать O
с O
выпускной B-COMPONENT
тракт I-COMPONENT
2 O
и O
соединить O
через O
подпорный B-COMPONENT
клапан I-COMPONENT
11 O
с O
расширительный B-COMPONENT
емкость I-COMPONENT
14 O
и O
с O
вход B-COMPONENT
преобразователь B-COMPONENT
энергия I-COMPONENT
в O
вид O
роторный B-COMPONENT
- I-COMPONENT
паровой I-COMPONENT
мотор I-COMPONENT
, O
выход B-COMPONENT
который O
соединить O
последовательно B-ATTRIBUTE
с O
охладитель B-COMPONENT
- I-COMPONENT
радиатор I-COMPONENT
13 O
, O
а O
через O
подпорный B-COMPONENT
клапан I-COMPONENT
12 O
- O
с O
емкость B-COMPONENT
7 O
. O
при O
это O
роторный B-COMPONENT
- I-COMPONENT
паровой I-COMPONENT
мотор I-COMPONENT
свой O
выходной B-COMPONENT
вал I-COMPONENT
механически O
связать O
с O
выходной B-COMPONENT
вал I-COMPONENT
двигатель B-COMPONENT
внутренний I-COMPONENT
сгорание I-COMPONENT
. O
при O
работа O
двигатель O
нагреватель O
15 O
и O
16 O
перегревать O
низкокипящий O
рабочий O
жидкость O
, O
который O
превращаясь O
в O
пар O
, O
приводить O
в O
вращение O
преобразователь O
энергия O
в O
вид O
роторный O
- O
паровой O
мотор O
, O
который O
затем O
через O
механический O
связь O
передавать O
энергия O
выходной O
вал O
двигатель O
внутренний O
сгорание O
. O
низкокипящий O
рабочий O
жидкость O
после O
охладитель O
- O
радиатор O
13 O
конденсируется O
и O
поступать O
в O
емкость O
7 O
. O
1 O
ил O
. O

изобретение O
относиться O
к O
теплотехник O
и O
мочь O
быть O
использовать O
в O
кожухотрубчатый O
теплообменный O
аппарат O
в O
качество O
противобайпасный O
устройство O
. O
противобайпасный B-SYSTEM
устройство I-SYSTEM
, O
содержать O
полоса B-COMPONENT
, O
устанавливать O
между O
поперечный B-COMPONENT
перегородка I-COMPONENT
вдоль O
теплообменный B-COMPONENT
труба I-COMPONENT
с O
зазор B-COMPONENT
между O
теплообменный B-COMPONENT
труба I-COMPONENT
и O
полоса B-COMPONENT
, O
причем O
полоса B-COMPONENT
прикрепить O
к O
теплообменный B-COMPONENT
труба I-COMPONENT
с O
помощь O
упругий B-ATTRIBUTE
крепление B-COMPONENT
. O
полоса B-COMPONENT
иметь O
длина B-COMPONENT
, O
немного O
превышать O
половина O
расстояние O
между O
поперечный B-COMPONENT
перегородка I-COMPONENT
. O
упругий B-ATTRIBUTE
крепление B-COMPONENT
состоять O
из O
два B-ATTRIBUTE
изогнутый B-ATTRIBUTE
пластина B-COMPONENT
, O
который O
прикрепить O
к O
полоса B-COMPONENT
. O
упругий B-ATTRIBUTE
крепление B-COMPONENT
мочь O
состоять O
из O
два B-ATTRIBUTE
часть B-COMPONENT
, O
соединить O
шарнир B-COMPONENT
. O
полоса B-COMPONENT
и O
упругий B-ATTRIBUTE
крепление B-COMPONENT
мочь O
быть O
изготовить O
из O
один O
лист O
материал O
, O
при O
это O
полоса B-COMPONENT
иметь O
изогнутый B-ATTRIBUTE
лепесток B-COMPONENT
. O
технический O
результат O
- O
создание O
эффективный O
легкосъемный O
противобайпасный O
устройство O
. O
4 O
з O
. O
п O
. O
ф O
- O
лы O
, O
5 O
ил O
. O

изобретение O
относиться O
к O
антифрикционный O
подшипник O
, O
в O
частность O
к O
подшипник O
с O
конический O
ролик O
. O
роликовый B-SYSTEM
подшипник I-SYSTEM
содержать O
внутренний B-COMPONENT
кольцо I-COMPONENT
( O
40 O
) O
, O
наружный B-COMPONENT
кольцо I-COMPONENT
( O
31 O
) O
, O
который O
расположить O
вокруг O
кольцо B-COMPONENT
( O
40 O
) O
и O
иметь O
дорожка B-COMPONENT
качение I-COMPONENT
( O
34 O
) O
, O
который O
обратить O
к O
кольцо B-COMPONENT
( O
40 O
) O
, O
множество B-COMPONENT
ролик I-COMPONENT
( O
44 O
) O
, O
расположить O
в O
дорожка B-COMPONENT
( O
34 O
) O
, O
между O
кольцо B-COMPONENT
( O
31 O
) O
и O
( O
40 O
) O
, O
задний B-COMPONENT
кольцо I-COMPONENT
( O
22 O
) O
, O
который O
прилегать O
сбоку O
к O
кольцо B-COMPONENT
( O
40 O
) O
для B-ATTRIBUTE
ограничение I-ATTRIBUTE
его I-ATTRIBUTE
осевой I-ATTRIBUTE
перемещение I-ATTRIBUTE
, O
промежуточный B-COMPONENT
секция I-COMPONENT
( O
58 O
) O
, O
статор B-COMPONENT
( O
66 O
) O
, O
внутренний B-COMPONENT
кольцевой I-COMPONENT
секция I-COMPONENT
( O
62 O
) O
, O
и O
ротор B-COMPONENT
( O
80 O
) O
. O
статор B-COMPONENT
( O
66 O
) O
идти O
практически O
параллельно O
промежуточный B-COMPONENT
секция I-COMPONENT
( O
58 O
) O
. O
секция B-COMPONENT
( O
62 O
) O
идти O
между O
секция B-COMPONENT
( O
58 O
) O
и O
статор B-COMPONENT
( O
66 O
) O
. O
ротор B-COMPONENT
( O
80 O
) O
содержать O
внутренний B-COMPONENT
секция I-COMPONENT
( O
88 O
) O
, O
который O
идти O
вокруг O
кольцо B-COMPONENT
( O
22 O
) O
, O
внешний B-COMPONENT
секция I-COMPONENT
( O
84 O
) O
, O
который O
идти O
вокруг O
секция B-COMPONENT
( O
88 O
) O
практически O
параллельно O
она O
, O
и O
промежуточный B-COMPONENT
кольцевой I-COMPONENT
секция I-COMPONENT
( O
90 O
) O
, O
идти O
между O
секция B-COMPONENT
( O
88 O
) O
и O
секция B-COMPONENT
( O
84 O
) O
вблизи B-COMPONENT
кольцо I-COMPONENT
( O
40 O
) O
. O
при O
это O
статор B-COMPONENT
( O
66 O
) O
расположить O
между O
секция B-COMPONENT
( O
84 O
) O
и O
секция B-COMPONENT
( O
88 O
) O
с O
образование O
канал B-COMPONENT
( O
97 O
) O
между O
ротор B-COMPONENT
( O
82 O
) O
и O
уплотнительный B-COMPONENT
оболочка I-COMPONENT
( O
52 O
) O
, O
который O
снабдить O
установочный B-COMPONENT
кольцо I-COMPONENT
( O
69 O
) O
, O
на O
который O
закрепить O
упругий B-COMPONENT
уплотнение I-COMPONENT
( O
72 O
) O
, O
примыкать O
к O
внешний B-COMPONENT
поверхность I-COMPONENT
( O
87 O
) O
секция B-COMPONENT
( O
88 O
) O
, O
образовать O
уплотнение B-COMPONENT
между O
они O
. O
технический O
результат O
: O
создание O
усовершенствовать O
роликовый O
подшипник O
, O
иметь O
эффективный O
уплотнение O
, O
который O
обеспечивать O
снижение O
потеря O
смазочный O
материал O
до O
минимум O
и O
устранять O
необходимость O
использование O
износостойкий O
кольцо O
. O
4 O
з O
. O
п O
. O
ф O
- O
лы O
, O
4 O
ил O
. O

изобретение O
относиться O
к O
техника O
сжигание O
природный O
и O
сжиженный O
газ O
на O
каталитический O
нагревательный O
элемент O
, O
использовать O
для O
получение O
тепло O
. O
каталитический B-SYSTEM
нагревательный I-SYSTEM
элемент I-SYSTEM
содержать O
трубчатый B-COMPONENT
конструкция I-COMPONENT
цилиндрический O
или O
овальный O
форма O
и O
два B-ATTRIBUTE
стакан B-COMPONENT
, O
служащий O
продолжение O
трубчатый B-COMPONENT
конструкция I-COMPONENT
, O
с O
слой B-COMPONENT
катализатор I-COMPONENT
, O
расположить O
на O
поверхность B-ATTRIBUTE
трубчатый B-COMPONENT
конструкция I-COMPONENT
и O
стакан B-COMPONENT
, O
газораспределительное B-COMPONENT
устройство I-COMPONENT
с O
узел B-COMPONENT
подача I-COMPONENT
газовоздушный I-COMPONENT
смесь I-COMPONENT
, O
место B-COMPONENT
ввод I-COMPONENT
и O
вывод B-COMPONENT
охлаждать O
вода O
. O
изобретение O
позволять O
обеспечить O
экологически O
чистый O
окисление O
углеводородный O
газ O
так O
, O
что O
содержание O
со O
в O
отходить O
газ O
соответствовать O
концентрация O
не O
более O
10 O
ppm O
, O
отсутствие O
оксид O
азот O
, O
содержание O
метан O
не O
более O
30 O
ppm O
. O
6 O
з O
. O
п O
. O
ф O
- O
лы O
, O
2 O
ил O
. O

способ B-SYSTEM
предназначить O
для O
добыча O
различный O
среда O
из O
скважина B-SYSTEM
. O
способ O
заключаться O
в O
тот O
, O
что O
на O
колонна B-COMPONENT
труба I-COMPONENT
спускать B-ATTRIBUTE
в I-ATTRIBUTE
скважина I-ATTRIBUTE
с I-ATTRIBUTE
несколько I-ATTRIBUTE
продуктивный I-ATTRIBUTE
пласт I-ATTRIBUTE
пакер I-ATTRIBUTE
и I-ATTRIBUTE
струйный I-ATTRIBUTE
насос I-ATTRIBUTE
, O
пакер B-ATTRIBUTE
устанавливать I-ATTRIBUTE
между I-ATTRIBUTE
нижний I-ATTRIBUTE
и I-ATTRIBUTE
первый I-ATTRIBUTE
промежуточный I-ATTRIBUTE
пласт I-ATTRIBUTE
, O
проводить B-ATTRIBUTE
закачка I-ATTRIBUTE
жидкость I-ATTRIBUTE
гидроразрыв I-ATTRIBUTE
в I-ATTRIBUTE
нижний I-ATTRIBUTE
пласт I-ATTRIBUTE
, O
после O
что O
производить O
дренирование B-ATTRIBUTE
этот I-ATTRIBUTE
пласт I-ATTRIBUTE
с I-ATTRIBUTE
удаление I-ATTRIBUTE
из I-ATTRIBUTE
он I-ATTRIBUTE
жидкость I-ATTRIBUTE
гидроразрыв I-ATTRIBUTE
и I-ATTRIBUTE
незакрепленный I-ATTRIBUTE
в I-ATTRIBUTE
пласт I-ATTRIBUTE
проппант I-ATTRIBUTE
, O
регистрировать B-ATTRIBUTE
давление I-ATTRIBUTE
в I-ATTRIBUTE
скважина I-ATTRIBUTE
под I-ATTRIBUTE
пакер I-ATTRIBUTE
с I-ATTRIBUTE
помощь I-ATTRIBUTE
автономный I-ATTRIBUTE
манометр I-ATTRIBUTE
, O
после O
что O
приводить B-ATTRIBUTE
пакер I-ATTRIBUTE
в I-ATTRIBUTE
транспортный I-ATTRIBUTE
положение I-ATTRIBUTE
, O
приподнимать B-ATTRIBUTE
колонна I-ATTRIBUTE
труба I-ATTRIBUTE
с I-ATTRIBUTE
пакер I-ATTRIBUTE
